Meldung;Kundenauftrag;Kunde;Bezugsmenge;Bezeichnung;Anzahl Angebote;Angebotserfolg;Umsatzanteil_Kunde;PRICE_DEV_QU;PRIMARY_PRODUCT_SALES;KNA1.Land;KNA1.Ist-Konzern;KNA1.KEY_ACCOUNT;KNA1.Umsatzanteil_Land;EQUI.Kundenbranche;Land_Neu
3015;;161;1;SP;1;Failure;0,007531651;1,111765977;0,988080233;UA;1;1;0,013483314;Oilseed;Other
3016;;223;1;SP;1;Failure;0,002179968;0,854997365;0,579841886;PT;0;0;0,00753768;Oilseed;Other
3017;;77;1;SP;1;Failure;0,009222167;0,935068511;0,686856734;PL;1;1;0,09008607;Rendering;PL
3018;1447;227;1;SP;1;Success;0,002495184;1,010342871;1;DE;0;0;0,24288004;Oilseed;DE
3019;;73;1;SP;1;Failure;0,005132408;2,056799495;1;DE;1;1;0,24288004;Rendering;DE
3020;;73;1;SP;1;Failure;0,005132408;1;1;DE;1;1;0,24288004;Rendering;DE
3021;1448;87;0;SP;1;Success;0,003127749;0,813235763;1;DE;0;0;0,24288004;Rendering;DE
3022;1449;61;1;SP;1;Success;0,01832899;0,934540084;1;AU;1;1;0,021779501;Oilseed;Other
3023;1450;133;0;SP;1;Success;0,008735329;1,011095627;0,824875471;FI;0;0;0,008735329;Oilseed;Other
3024;;241;1;SV;1;Failure;0,000109874;0,710029202;1;US;0;0;0,031120862;Oilseed;US
3025;1451;34;0;SP;1;Success;0,032574028;1,039260488;0,449759106;RU;0;0;0,037934649;Oilseed;RU
3026;1452;93;0;SP;1;Success;0,002612594;1,189084086;1;NO;1;1;0,023240521;Rendering;Other
3027;1453;186;1;SP;1;Success;0,038368194;0,953874675;0,992792511;PL;0;0;0,09008607;Oilseed;PL
3028;;276;1;Other;1;Failure;0;1,391248992;1;DE;0;0;0,24288004;Oilseed;DE
3029;1454;108;0;SP;1;Success;0,025499469;1,222251907;1;DE;0;0;0,24288004;Oilseed;DE
3030;1455;34;0;SP;1;Success;0,032574028;1,058179121;0,65970386;RU;0;0;0,037934649;Oilseed;RU
3031;;164;60;SP;1;Failure;0,001180979;0,929675876;0,457290875;UY;0;0;0,002773711;Oilseed;Other
3032;1456;10;1;Other;1;Success;0,002387364;0,967557975;1;PL;1;1;0,09008607;Oilseed;PL
3033;;133;1;SP;1;Failure;0,008735329;1,001225425;1;FI;0;0;0,008735329;Oilseed;Other
3034;1457;148;1;SP;2;Success;0,000750681;1,00452703;0,308741597;MY;0;0;0,00543695;Rendering;Other
3035;1458;9;1;SP;2;Success;0,019405607;1,287524852;0,694144517;FR;1;0;0,149340658;Rendering;FR
3036;1459;124;1;SP;1;Success;0,000729146;0,93513449;0,282091647;IS;0;0;0,000785671;Oilseed;Other
3037;1460;72;1;SP;1;Success;0,011354609;0,972732238;1;FR;1;1;0,149340658;Rendering;FR
3038;;85;2;SV;1;Failure;0,002306495;1,13387369;0,268951508;DE;0;0;0,24288004;Rendering;DE
3039;1461;69;0;SP;1;Success;0,004435115;1,014550902;1;FR;1;1;0,149340658;Oilseed;FR
3040;;155;15;SP;1;Success;0,002869865;1,29783718;1;NL;0;0;0,009992597;Oilseed;Other
3041;1462;34;102;SP;1;Success;0,032574028;1,213516388;0,330396597;RU;0;0;0,037934649;Oilseed;RU
3042;;276;1;Other;1;Failure;0;1,195436433;0,380718095;DE;0;0;0,24288004;Oilseed;DE
3043;;277;1;SP;1;Failure;0,000894357;0,980720783;0,348109086;BG;0;0;0,00386407;Oilseed;Other
3044;1463;140;100;SP;3;Success;0,006890758;1,157167433;0,779405052;AT;1;1;0,017650065;Oilseed;Other
3045;1464;124;1;SP;1;Success;0,000729146;1,084606842;1;IS;0;0;0,000785671;Oilseed;Other
3046;1465;252;1;SP;1;Success;0,002955835;1,15549764;1;RU;0;0;0,037934649;Oilseed;RU
3047;1466;50;4;SV;1;Success;0,00282042;1,083611533;0,666934189;DE;1;1;0,24288004;Rendering;DE
3048;1467;34;36;SP;2;Success;0,032574028;1,087769875;0,264773033;RU;0;0;0,037934649;Oilseed;RU
3049;;39;1;SP;1;Failure;0,00394084;0,883845614;0,970102;XS;0;0;0,005698601;Oilseed;Other
3050;1468;72;1;SP;1;Success;0,011354609;0,918000065;0,519018175;FR;1;1;0,149340658;Rendering;FR
3051;1469;75;1;SP;2;Success;0,005203563;1,042289559;1;NO;1;1;0,023240521;Rendering;Other
3052;;223;1;SP;1;Failure;0,002179968;1;1;PT;0;0;0,00753768;Oilseed;Other
3053;;2;1;SP;1;Failure;0,005747758;0,979636024;1;SE;1;0;0,005747758;Oilseed;Other
3054;1470;5;1;SP;2;Success;0,009883245;1;1;HR;0;0;0,014651249;Rendering;Other
3055;1471;155;1;SP;1;Success;0,002869865;0,898193564;0,691176471;NL;0;0;0,009992597;Oilseed;Other
3056;1472;27;1;SP;1;Success;0,01795518;1,109966207;1;DE;1;1;0,24288004;Oilseed;DE
3057;1473;27;1;SP;1;Success;0,01795518;0,966792396;1;DE;1;1;0,24288004;Oilseed;DE
3058;1474;179;500;Other;1;Success;0,011140294;0,951798775;0,392733757;FR;1;1;0,149340658;Rendering;FR
3059;;50;1;SP;1;Failure;0,00282042;1,032455159;0,348518097;DE;1;1;0,24288004;Rendering;DE
3060;;50;1;SV;1;Failure;0,00282042;1,014483639;0,247100047;DE;1;1;0,24288004;Rendering;DE
3061;;43;1;SP;1;Failure;0,013369167;1,581885729;0,319858098;DE;1;1;0,24288004;Rendering;DE
3062;;192;42;Other;1;Failure;0;0,885071629;0,36487241;ES;1;1;0,01187804;Rendering;Other
3063;;189;1;Other;1;Failure;0;0,870242308;0,771551025;CA;0;0;0,002185249;Oilseed;Other
3064;1475;27;16;SP;2;Success;0,01795518;0,965019569;1;DE;1;1;0,24288004;Oilseed;DE
3065;1476;18;4;Other;2;Success;0,012238261;1;1;DE;1;1;0,24288004;Oilseed;DE
3066;1477;136;1;Other;1;Success;0,001072395;1,267623513;1;FR;1;0;0,149340658;Oilseed;FR
3067;1478;2;1;Other;1;Success;0,005747758;0,971391784;1;SE;1;0;0,005747758;Oilseed;Other
3068;;161;1;SP;1;Failure;0,007531651;1,085922938;0,996181377;UA;1;1;0,013483314;Oilseed;Other
3069;;69;4;SP;1;Success;0,004435115;1,028492117;1;FR;1;1;0,149340658;Oilseed;FR
3070;1479;61;100;SP;2;Success;0,01832899;1,012824698;0,186392513;AU;1;1;0,021779501;Oilseed;Other
3071;1480;71;1;SP;1;Success;0,023541794;0,957680293;0,997991242;FR;1;1;0,149340658;Rendering;FR
3072;1481;19;1;Other;2;Success;0,016754912;1;1;HU;1;1;0,049273194;Oilseed;Other
3073;;186;40;SP;1;Success;0,038368194;0,957556162;0,719997153;PL;0;0;0,09008607;Oilseed;PL
3074;1482;27;1;SP;1;Success;0,01795518;1,003562397;0,992473445;DE;1;1;0,24288004;Oilseed;DE
3075;1483;108;1;SP;1;Success;0,025499469;1,066388292;0,410142242;DE;0;0;0,24288004;Oilseed;DE
3076;1484;19;1;Other;2;Success;0,016754912;1;1;HU;1;1;0,049273194;Oilseed;Other
3077;;71;1;SP;1;Failure;0,023541794;0,915957878;0,570934256;FR;1;1;0,149340658;Rendering;FR
3078;;277;1;SP;1;Failure;0,000894357;1;0,88;BG;0;0;0,00386407;Oilseed;Other
3079;;186;54;SP;1;Failure;0,038368194;0,959007895;0,569186588;PL;0;0;0,09008607;Oilseed;PL
3080;;277;1;SP;1;Failure;0,000894357;0,766224166;1;BG;0;0;0,00386407;Oilseed;Other
3081;;277;1;SP;1;Failure;0,000894357;1;1;BG;0;0;0,00386407;Oilseed;Other
3082;;131;88;SP;1;Failure;0,008894011;0,979683969;0,503122212;FR;1;1;0,149340658;Rendering;FR
3083;;131;74;SV;1;Failure;0,008894011;0,943631756;0,399913161;FR;1;1;0,149340658;Rendering;FR
3084;;179;1;Other;1;Failure;0,011140294;0,869009488;0,401076577;FR;1;1;0,149340658;Rendering;FR
3085;1485;12;0;Other;1;Success;0,021882417;1,517779602;1;DE;1;1;0,24288004;Oilseed;DE
3086;1486;21;3;SP;1;Success;0,0089365;0,992754882;1;TR;1;1;0,014710869;Oilseed;Other
3087;1487;73;40;SP;1;Success;0,005132408;0,948826424;0,26330834;DE;1;1;0,24288004;Rendering;DE
3088;;34;1;SP;1;Failure;0,032574028;1,015767888;1;RU;0;0;0,037934649;Oilseed;RU
3089;1488;202;1;SV;1;Success;0,002650587;0,962180083;0,325134565;IE;0;0;0,00528089;Rendering;Other
3090;1489;90;0;SP;1;Success;0,001491092;1,438787077;0,893114376;DE;0;0;0,24288004;Oilseed;DE
3091;1490;226;1;SP;1;Success;0,000413579;1,243762934;1;DE;0;0;0,24288004;Oilseed;DE
3092;1491;34;2;SP;1;Success;0,032574028;0,993055284;0,86287089;RU;0;0;0,037934649;Oilseed;RU
3093;1492;67;1;SP;1;Success;0,003045604;1,254201182;0,43873543;AT;0;0;0,017650065;Rendering;Other
3094;;58;1;SP;1;Failure;0,011657752;0,895633958;0,982897177;FR;1;1;0,149340658;Rendering;FR
3095;1493;78;1;SP;1;Success;0,003002838;0,958019974;0,498533841;DE;0;0;0,24288004;Rendering;DE
3096;;173;48;Other;1;Failure;0,002944408;1,187020694;1;PL;1;1;0,09008607;Oilseed;PL
3097;;78;1;SP;1;Failure;0,003002838;1,097765108;1;DE;0;0;0,24288004;Rendering;DE
3098;1494;72;15;SP;1;Success;0,011354609;0,909314788;1;FR;1;1;0,149340658;Rendering;FR
3099;;9;4;SP;1;Failure;0,019405607;0,880959498;0,965517241;FR;1;0;0,149340658;Rendering;FR
3100;1495;131;1;SP;1;Success;0,008894011;0,973489;0,964785448;FR;1;1;0,149340658;Rendering;FR
3101;;6;1;Other;1;Failure;0,015086146;1,043061045;0,97101094;AE;1;0;0,018512827;Oilseed;Other
3102;1496;186;3;SP;1;Success;0,038368194;0,980719613;0,974752639;PL;0;0;0,09008607;Oilseed;PL
3103;;34;2;Other;1;Failure;0,032574028;0,909128121;1;RU;0;0;0,037934649;Oilseed;RU
3104;1497;39;2;Other;1;Success;0,00394084;0,980764714;1;XS;0;0;0,005698601;Oilseed;Other
3105;1498;72;8;SP;1;Success;0,011354609;0,988055722;1;FR;1;1;0,149340658;Rendering;FR
3106;;78;1;SP;1;Failure;0,003002838;1;1;DE;0;0;0,24288004;Rendering;DE
3107;1499;108;1;SP;1;Success;0,025499469;0,998983502;0,973416732;DE;0;0;0,24288004;Oilseed;DE
3108;;12;2;Other;1;Failure;0,021882417;1;1;DE;1;1;0,24288004;Oilseed;DE
3109;1500;117;1;Other;1;Success;0,017039775;0,901386212;0,611847233;CH;0;0;0,028680262;Rendering;Other
3110;;278;538;Other;2;Failure;0;1,063088859;0,647269153;RO;0;0;0,008949443;Rendering;Other
3111;1501;143;2;Other;1;Success;0,000881389;0,937593571;1;CL;0;0;0,000881389;Oilseed;Other
3112;1502;198;2;SP;1;Success;0,005930747;1,001664636;0,238832251;KZ;0;0;0,016697353;Oilseed;Other
3113;;164;60;Other;1;Success;0,001180979;0,962885909;0,872829629;UY;0;0;0,002773711;Oilseed;Other
3114;1503;2;425;SP;1;Success;0,005747758;0,988356178;0,935093509;SE;1;0;0,005747758;Oilseed;Other
3115;1504;45;6;Other;1;Success;0,002788157;1,029122254;0,955302091;BE;0;0;0,00794596;Oilseed;Other
3116;1505;82;1;SP;1;Success;0,000847688;0,94900171;0,659435028;FR;1;1;0,149340658;Rendering;FR
3117;1506;186;1;SP;1;Success;0,038368194;0,933123838;0,997792802;PL;0;0;0,09008607;Oilseed;PL
3118;1507;92;0;SP;1;Success;0,008000777;1,004285803;0,613207547;FR;1;0;0,149340658;Oilseed;FR
3119;1508;241;1;SP;1;Success;0,000109874;1,196651584;1;US;0;0;0,031120862;Oilseed;US
3120;;144;1;SP;1;Failure;3,71E-05;1,075737596;1;XS;0;0;0,005698601;Oilseed;Other
3121;;67;1;SP;1;Failure;0,003045604;0,783423504;0,339853182;AT;0;0;0,017650065;Rendering;Other
3122;;67;1;SP;1;Failure;0,003045604;1,360394989;0,313431557;AT;0;0;0,017650065;Rendering;Other
3123;1509;279;1;SP;1;Success;0,001895843;1,156087123;1;HU;0;0;0,049273194;Oilseed;Other
3124;1510;63;1;Other;1;Success;0,002007503;1,119704801;1;AT;0;0;0,017650065;Rendering;Other
3125;1511;274;80;EP;1;Success;0,000287117;0,734820783;1;CO;0;0;0,000287117;Oilseed;Other
3126;1512;145;0;SP;1;Success;0,023432025;1,22911908;1;US;1;0;0,031120862;Rendering;US
3127;1513;72;20;SP;1;Success;0,011354609;1,263546497;1;FR;1;1;0,149340658;Rendering;FR
3128;1514;9;0;SP;1;Success;0,019405607;0,96493865;1;FR;1;0;0,149340658;Rendering;FR
3129;1515;9;0;SP;1;Success;0,019405607;0,964921451;0,501567398;FR;1;0;0,149340658;Rendering;FR
3130;1516;119;1;Other;2;Success;0,011196156;1;1;LT;0;0;0,011196156;Oilseed;Other
3131;1517;74;1;SP;1;Success;0,006753649;1,055023448;0,33765276;PL;1;1;0,09008607;Rendering;PL
3132;;280;1;SP;1;Failure;0;1;1;US;0;0;0,031120862;Oilseed;US
3133;;246;1;Other;1;Failure;0,000443862;1,030091577;1;FR;1;0;0,149340658;Rendering;FR
3134;1518;5;50;SP;1;Success;0,009883245;0,938610511;0,431439649;HR;0;0;0,014651249;Rendering;Other
3135;1519;18;1;Other;2;Success;0,012238261;1;1;DE;1;1;0,24288004;Oilseed;DE
3136;;34;1;Other;1;Failure;0,032574028;1;1;RU;0;0;0,037934649;Oilseed;RU
3137;1520;117;1;SP;2;Success;0,017039775;1;1;CH;0;0;0,028680262;Rendering;Other
3138;;87;1;SP;1;Failure;0,003127749;0,980387855;0,997316637;DE;0;0;0,24288004;Rendering;DE
3139;;96;3;SV;1;Failure;0,004160797;0,966531566;0,537815126;DE;0;0;0,24288004;Rendering;DE
3140;;72;1;SP;1;Failure;0,011354609;0,980989053;0,997989093;FR;1;1;0,149340658;Rendering;FR
3141;1521;224;1;SP;2;Success;0,021103834;0,944572509;0,763796485;FR;1;1;0,149340658;Rendering;FR
3142;1522;236;1;SP;1;Failure;0,000109874;1,301635157;1;US;1;0;0,031120862;Oilseed;US
3143;1523;126;0;SP;1;Success;0,029408083;0,8918337;1;HU;1;0;0,049273194;Oilseed;Other
3144;1524;9;1;Other;2;Success;0,019405607;1,021658269;0,722539182;FR;1;0;0,149340658;Rendering;FR
3145;1525;9;1;SP;2;Success;0,019405607;0,948658735;0,826964485;FR;1;0;0,149340658;Rendering;FR
3146;;281;54;SP;1;Success;0,000410756;0,988407884;0,899214731;IT;0;0;0,021159902;Oilseed;Other
3147;1526;74;0;SP;1;Success;0,006753649;0,936980956;0,364030697;PL;1;1;0,09008607;Rendering;PL
3148;;96;1;SV;1;Failure;0,004160797;0,89326215;1;DE;0;0;0,24288004;Rendering;DE
3149;;83;242;SV;1;Failure;0,001451012;1,01625054;0,360396606;XS;0;0;0,005698601;Oilseed;Other
3150;1527;135;1;SP;3;Success;0,015985666;0,997051648;0,889078201;FR;1;0;0,149340658;Oilseed;FR
3151;1528;224;1;SP;2;Success;0,021103834;0,967501664;0,569250943;FR;1;1;0,149340658;Rendering;FR
3152;;9;350;SP;1;Success;0,019405607;0,909258642;0,943165115;FR;1;0;0,149340658;Rendering;FR
3153;1529;48;21;EP;1;Success;0,001542755;0,775486526;0,779234729;IL;0;0;0,001542755;Rendering;Other
3154;1530;12;10;SP;1;Success;0,021882417;0,986120968;0,973737374;DE;1;1;0,24288004;Oilseed;DE
3155;;160;1;SP;1;Failure;0,005357712;1;1;PT;1;0;0,00753768;Oilseed;Other
3156;1531;90;1;SP;1;Success;0,001491092;1,173276366;1;DE;0;0;0,24288004;Oilseed;DE
3157;1532;133;0;Other;1;Success;0,008735329;1,088879289;1;FI;0;0;0,008735329;Oilseed;Other
3158;1533;82;0;SP;1;Success;0,000847688;1,007640879;1;FR;1;1;0,149340658;Rendering;FR
3159;1534;186;1;SP;1;Success;0,038368194;1,070242758;0,886071409;PL;0;0;0,09008607;Oilseed;PL
3160;1535;62;1;SP;1;Success;0,008667771;0,997708275;0,497758122;DE;0;0;0,24288004;Oilseed;DE
3161;1536;237;1;SP;1;Success;0,002593418;1,151586529;0,561097257;AT;0;0;0,017650065;Oilseed;Other
3162;;79;90;SP;1;Failure;0,006330976;0,891887624;0,336476774;FR;1;1;0,149340658;Rendering;FR
3163;1537;43;1;SP;2;Success;0,013369167;1,035933334;1;DE;1;1;0,24288004;Rendering;DE
3164;;72;92;SP;1;Failure;0,011354609;0,960699449;0,334192906;FR;1;1;0,149340658;Rendering;FR
3165;1538;81;20;SP;1;Success;0,001431216;1,020714502;0,901146914;GB;0;0;0,015899797;Rendering;GB
3166;1539;78;0;SP;1;Success;0,003002838;1,565714989;1;DE;0;0;0,24288004;Rendering;DE
3167;1540;34;3;Other;2;Success;0,032574028;0,94710285;1;RU;0;0;0,037934649;Oilseed;RU
3168;1541;27;1;SP;1;Success;0,01795518;1,011637267;0,9994961;DE;1;1;0,24288004;Oilseed;DE
3169;;58;1;SP;1;Failure;0,021103834;0,914894165;0,474979859;FR;1;1;0,149340658;Rendering;FR
3170;;71;1;SP;2;Failure;0,011657752;0,914749792;0,397191848;FR;1;1;0,149340658;Rendering;FR
3171;;96;1;SV;1;Failure;0,004160797;1,150231098;0,307052139;DE;0;0;0,24288004;Rendering;DE
3172;;2;4;SP;1;Failure;0,005747758;1,012232346;0,340233019;SE;1;0;0,005747758;Oilseed;Other
3173;1542;2;1;SP;1;Success;0,005747758;0,980966763;0,885345884;SE;1;0;0,005747758;Oilseed;Other
3174;1543;186;1;SP;1;Success;0,038368194;0,93781994;0,506992979;PL;0;0;0,09008607;Oilseed;PL
3175;;58;2;SP;1;Success;0,011657752;0,927236606;1;FR;1;1;0,149340658;Rendering;FR
3176;;173;1;Other;1;Failure;0,002944408;1;1;PL;1;1;0,09008607;Oilseed;PL
3177;1544;157;2;SP;1;Success;0,004768004;1,294689607;0,440089323;HR;0;0;0,014651249;Oilseed;Other
3178;;73;1;Other;1;Failure;0,005132408;1;1;DE;1;1;0,24288004;Rendering;DE
3179;;228;4;Other;1;Success;0,000592009;1,045637561;0,490622452;ES;1;0;0,01187804;Oilseed;Other
3180;1545;75;5;SP;1;Success;0,005203563;1,020915205;0,742857143;NO;1;1;0,023240521;Rendering;Other
3181;1546;75;2;SP;1;Success;0,005203563;1,206136613;1;NO;1;1;0,023240521;Rendering;Other
3182;;19;1;SP;1;Failure;0,016754912;1,19286163;1;HU;1;1;0,049273194;Oilseed;Other
3183;1547;77;0;SP;1;Success;0,009222167;1,245596479;0,87353169;PL;1;1;0,09008607;Rendering;PL
3184;;97;50;SV;1;Failure;0,008354832;0,931499475;1;ES;1;0;0,01187804;Oilseed;Other
3185;1548;12;1;Other;1;Success;0,021882417;0,95169929;1;DE;1;1;0,24288004;Oilseed;DE
3186;1549;173;1;SP;1;Success;0,002944408;1,071163008;1;PL;1;1;0,09008607;Oilseed;PL
3187;1550;75;0;SP;1;Success;0,005203563;0,863294536;0,857632933;NO;1;1;0,023240521;Rendering;Other
3188;;18;1;Other;1;Failure;0,012238261;1,074856881;1;DE;1;1;0,24288004;Oilseed;DE
3189;1551;186;348;SP;1;Success;0,038368194;0,886598079;1;PL;0;0;0,09008607;Oilseed;PL
3190;1552;37;1;Other;1;Success;0,007570333;0,919235554;1;PL;1;1;0,09008607;Rendering;PL
3191;;224;1;SP;2;Failure;0,021103834;0,927040643;0,495136186;FR;1;1;0,149340658;Rendering;FR
3192;;253;1;SV;1;Failure;0,000743821;1,120269147;0,439762917;ES;0;0;0,01187804;Oilseed;Other
3193;1553;108;1;SP;1;Success;0,025499469;1,002731552;1;DE;0;0;0,24288004;Oilseed;DE
3194;1554;9;1;SP;1;Success;0,019405607;1,001023662;0,542888165;FR;1;0;0,149340658;Rendering;FR
3195;1555;39;120;SP;1;Success;0,00394084;0,756960223;0,833524684;XS;0;0;0,005698601;Oilseed;Other
3196;1556;186;1;SP;1;Success;0,038368194;0,76918081;1;PL;0;0;0,09008607;Oilseed;PL
3197;1557;186;4;SP;1;Success;0,038368194;0,474905755;0,795191257;PL;0;0;0,09008607;Oilseed;PL
3198;1558;224;1;SP;2;Success;0,021103834;1,002100783;0,892592593;FR;1;1;0,149340658;Rendering;FR
3199;1559;186;1;SP;1;Success;0,038368194;0,899377628;0,680522337;PL;0;0;0,09008607;Oilseed;PL
3200;;224;1;SP;1;Failure;0,021103834;0,97299571;0,536959554;FR;1;1;0,149340658;Rendering;FR
3201;1560;5;160;SP;1;Success;0,009883245;0,940418837;0,521326238;HR;0;0;0,014651249;Rendering;Other
3202;1561;38;0;SP;1;Success;0,003375814;1,072593021;0,455133222;GB;1;1;0,015899797;Oilseed;GB
3203;1562;103;4;SP;1;Success;0,001786465;0,981062789;0,692982456;BE;1;1;0,00794596;Rendering;Other
3204;1563;68;42;SP;1;Success;0,004581255;0,921668002;0,462531224;DE;1;1;0,24288004;Rendering;DE
3205;1564;12;0;SP;1;Success;0,021882417;1,183765836;0,395052746;DE;1;1;0,24288004;Oilseed;DE
3206;1565;69;2;SP;1;Success;0,004435115;1,049413098;0,799722707;FR;1;1;0,149340658;Oilseed;FR
3207;1566;57;0;EP;1;Success;0,002544135;0,941477132;0,633504023;CH;0;0;0,028680262;Oilseed;Other
3208;;43;1;SP;1;Failure;0,013369167;0,981324488;0,990897918;DE;1;1;0,24288004;Rendering;DE
3209;1567;282;1;SP;1;Success;0,002478604;0,890918258;0,428981153;DE;1;1;0,24288004;Rendering;DE
3210;1568;76;0;SP;1;Success;0,003556921;1,989776584;0,716839677;DE;1;1;0,24288004;Rendering;DE
3211;1569;27;0;SP;1;Success;0,01795518;0,871160469;1;DE;1;1;0,24288004;Oilseed;DE
3212;1570;195;2;SP;1;Success;0,000595611;0,451702203;1;AU;0;0;0,021779501;Oilseed;Other
3213;1571;237;0;SP;1;Success;0,002593418;1,030708265;1;AT;0;0;0,017650065;Oilseed;Other
3214;1572;183;1;Other;2;Success;0,004242168;0,9163703;1;MY;0;0;0,00543695;Oilseed;Other
3215;;114;1;Other;1;Failure;0;0,965118448;0,295225056;DE;0;0;0,24288004;Rendering;DE
3216;;9;1;SP;2;Success;0,019405607;1,252427059;0,812203854;FR;1;0;0,149340658;Rendering;FR
3217;1573;83;2;Other;1;Success;0,001451012;0,954462911;1;XS;0;0;0,005698601;Oilseed;Other
3218;1574;282;1;SP;1;Success;0,002478604;1,161818801;0,880782918;DE;1;1;0,24288004;Rendering;DE
3219;1575;270;15;SP;1;Success;0,00405093;0,984476949;0,6975517;MX;0;0;0,010104625;Rendering;Other
3220;1576;19;1;Other;1;Success;0,016754912;1,67466985;1;HU;1;1;0,049273194;Oilseed;Other
3221;1577;19;1;SP;2;Success;0,016754912;1,024408059;0,938881002;HU;1;1;0,049273194;Oilseed;Other
3222;;19;1;SV;1;Failure;0,016754912;0,538776779;1;HU;1;1;0,049273194;Oilseed;Other
3223;1578;50;0;SV;1;Success;0,00282042;1,052688181;0,961038961;DE;1;1;0,24288004;Rendering;DE
3224;;147;10;SP;1;Failure;0,012525733;0,972608364;0,983713051;DK;0;0;0,032064225;Oilseed;Other
3225;;18;1;Other;1;Failure;0,012238261;1;1;DE;1;1;0,24288004;Oilseed;DE
3226;;66;1;SP;1;Failure;0,007122733;1,577795085;1;NL;1;1;0,009992597;Rendering;Other
3227;1579;81;2;SP;1;Success;0,001431216;0,841773897;0,585259281;GB;0;0;0,015899797;Rendering;GB
3228;1580;6;1;SP;2;Success;0,015086146;0,870482495;1;AE;1;0;0,018512827;Oilseed;Other
3229;1581;147;0;SP;1;Success;0,012525733;1,504058363;0,680222399;DK;0;0;0,032064225;Oilseed;Other
3230;;283;1;SP;1;Failure;0,000246281;0,884848408;0,681995483;DE;1;1;0,24288004;Rendering;DE
3231;1582;140;6;Other;1;Success;0,006890758;0,996357901;1;AT;1;1;0,017650065;Oilseed;Other
3232;;186;1;SP;1;Failure;0,038368194;0,998987738;1;PL;0;0;0,09008607;Oilseed;PL
3233;1583;112;2;SP;1;Success;0,002189916;0,944415933;1;BG;0;0;0,00386407;Oilseed;Other
3234;1584;6;2;SP;1;Success;0,015086146;1,054796366;0,998029866;AE;1;0;0,018512827;Oilseed;Other
3235;1585;27;1;SP;2;Success;0,01795518;1,017602552;1;DE;1;1;0,24288004;Oilseed;DE
3236;;6;1;SP;1;Failure;0,015086146;0,957034039;0,776390934;AE;1;0;0,018512827;Oilseed;Other
3237;1586;135;1;SP;1;Success;0,015985666;1,213259329;0,59769074;FR;1;0;0,149340658;Oilseed;FR
3238;1587;54;1;Other;1;Success;0,015902771;0,914744654;0,715020198;DE;1;1;0,24288004;Rendering;DE
3239;1588;2;1;Other;1;Success;0,005747758;0,991404011;1;SE;1;0;0,005747758;Oilseed;Other
3240;;34;2;SP;1;Failure;0,032574028;0,981525431;0,482921084;RU;0;0;0,037934649;Oilseed;RU
3241;;5;1;Other;1;Failure;0,009883245;1;1;HR;0;0;0,014651249;Rendering;Other
3242;1589;3;1;SP;1;Success;0,012672497;1,013368984;1;DE;1;1;0,24288004;Oilseed;DE
3243;1590;284;0;Other;1;Success;0,003916116;1,003671415;1;DE;0;0;0,24288004;Oilseed;DE
3244;;62;1;SP;1;Failure;0,008667771;0,967283122;0,313910975;DE;0;0;0,24288004;Oilseed;DE
3245;;204;1;SV;1;Failure;0;1,17608813;0,367591958;CZ;1;1;0,015798616;Rendering;Other
3246;1591;140;0;Other;1;Success;0,006890758;0,962888252;1;AT;1;1;0,017650065;Oilseed;Other
3247;1592;9;0;SP;1;Success;0,019405607;0,953938653;0,803131279;FR;1;0;0,149340658;Rendering;FR
3248;1593;160;2;SP;1;Success;0,005357712;1,1374746;0,41948534;PT;1;0;0,00753768;Oilseed;Other
3249;1594;285;1;SP;1;Success;0,001861453;0,971202442;0,97282601;AE;0;0;0,018512827;Oilseed;Other
3250;;286;2;Other;1;Failure;0,000109874;1;1;US;0;0;0,031120862;Oilseed;US
3251;1595;78;0;SP;1;Success;0,003002838;0,944816776;1;DE;0;0;0,24288004;Rendering;DE
3252;1596;18;1;Other;1;Success;0,012238261;1,037640164;1;DE;1;1;0,24288004;Oilseed;DE
3253;;18;2;Other;1;Failure;0,012238261;1;1;DE;1;1;0,24288004;Oilseed;DE
3254;1597;12;0;SP;1;Success;0,021882417;1,213943169;1;DE;1;1;0,24288004;Oilseed;DE
3255;1598;12;0;SP;1;Success;0,021882417;0,997950493;1;DE;1;1;0,24288004;Oilseed;DE
3256;1599;160;1;SP;1;Success;0,005357712;0,905930979;0,341274325;PT;1;0;0,00753768;Oilseed;Other
3257;1600;191;6;SP;1;Success;0,001705873;1,013579517;0,684958902;KZ;0;0;0,016697353;Oilseed;Other
3258;1601;75;0;SP;1;Success;0,005203563;0,988055722;1;NO;1;1;0,023240521;Rendering;Other
3259;1602;77;0;SP;1;Success;0,009222167;0,957879392;0,627977128;PL;1;1;0,09008607;Rendering;PL
3260;;282;1;SP;1;Failure;0,002478604;1,134811898;0,495946213;DE;1;1;0,24288004;Rendering;DE
3261;1603;153;1;SP;1;Success;0,008503882;1,031040219;0,723448662;IT;0;0;0,021159902;Oilseed;Other
3262;1604;186;1;SP;1;Success;0,038368194;0,981331451;0,997792792;PL;0;0;0,09008607;Oilseed;PL
3263;1605;62;2;SP;1;Success;0,008667771;1,039485026;1;DE;0;0;0,24288004;Oilseed;DE
3264;1606;38;1;SP;1;Success;0,003375814;1,036834596;1;GB;1;1;0,015899797;Oilseed;GB
3265;1607;57;0;SP;1;Success;0,002544135;0,98727659;0,877192982;CH;0;0;0,028680262;Oilseed;Other
